0.038953684	0.41122839	-0.12130317	0.98765188	0.58090627	-0.36604348	-0.0011333261	-0.59223217	0.32268125	-0.17640483	-0.59583378	-0.11674598	0.34070256	-0.29214349	0.37964043	-0.021552561	0.51145005	0.00074636657	0.38439053	-0.50495785	0.81702471	0.24320385	-0.00034362928	-1.0602630	0.39647865	-0.49163124	0.23558052	-1.0919235	-0.20888516	-0.97294712	0.29508659	0.17644110	0.030641010	-0.018839411	0.40195704	-0.37946618	0.18267588	0.25709161	-0.35222587	0.89159131	-0.31420621	0.35191768	0.0091108270	1.2434196	0.53205705	-0.51993972	-0.23837551	-0.67922652	-0.70204139	-0.68983382	-0.027469927	-0.060020454	0.089395210	0.16096848	-0.22904159	0.28249943	-0.91453874	-0.37502930	-0.22270465	0.21105056	-0.063600309	-0.10821757	0.54291564	-0.83156252	-0.52198404	0.49343559	0.21280958	-0.47342855	0.30335879	-0.054239683	0.81775564	-0.062397972	0.72586823	-0.80544114	-0.74837643	-0.65200353	0.12746671	0.40846571	-0.46841964	-0.27997056
0.29647285	-0.12652069	0.30032429	-0.70090967	0.36424562	0.59208316	0.35234112	-0.039098866	-0.39724112	0.25130451	0.99520701	0.15265462	-0.69737870	0.38313162	-0.41874412	0.53803897	-0.18825996	-0.20974489	-0.23970553	0.59121287	0.22533847	-0.42793229	0.42135119	0.35108376	0.56785291	-0.70969439	0.60378641	0.63488925	0.056192998	0.48366916	-0.60999686	0.010572365	0.47201383	-0.30049735	0.72165197	0.011763984	0.56112301	-0.81007421	-0.48028168	-0.067953050	-0.62365496	0.24462338	0.79983342	0.25419271	-0.013667288	-0.16426454	-0.19788155	0.78562117	-0.81267416	-0.64999640	-0.99514288	-1.1471965	-0.22524929	-0.53714818	-0.20525043	-0.086937115	-0.22629938	0.42489624	0.23122936	-0.33622319	0.18141501	0.049098723	0.29801527	-1.0275400	0.20437349	0.97543937	0.30726314	0.22102776	-0.36866307	-0.54341054	-0.82197702	0.43757349	0.90571797	-0.12756214	-0.50284582	-0.32804748	0.26946631	-0.048968188	0.95444483	-0.25458616
-0.11603199	-0.79153824	-0.37638843	0.23577738	-0.18917297	-0.0045006508	-0.44143626	0.085153885	1.7488346	0.19993070	-0.63654798	-0.036622245	-0.10015895	0.24854724	0.91487110	-0.55594677	-0.078191474	-0.37119466	0.85489309	-0.29284635	-0.18031685	0.29805169	0.89282495	-0.69977719	-0.35604882	-0.47665927	-0.22107106	0.76288849	0.34108093	0.29048890	0.43063444	0.15512031	-0.48076579	0.62201464	-0.10539660	-0.23936954	-0.11585684	-0.028014468	1.0150516	-0.39587182	-0.67568856	-0.56733143	-0.42672718	-0.82383168	0.82019377	-0.13507162	0.23291034	1.2503132	0.33447334	-0.19537397	0.67233706	-0.25062296	0.41719583	-0.19206117	0.45069319	-0.19028474	-0.074930876	-0.56614798	-0.47728083	-0.44565329	0.61386144	-0.21742383	-0.12275152	1.1019058	0.13058543	-0.59168941	-0.40087825	-0.17898834	0.33984843	-0.76957828	-0.70945150	-0.57715726	-0.51675725	0.82899004	0.26545095	-0.12645017	-0.13004881	0.11613675	-0.046963640	0.23959917
-0.12648314	0.37404859	-0.74949729	0.56626648	0.19417994	0.31151366	0.55622643	-0.012442768	1.0276413	0.49681336	0.31478518	0.18183824	-0.33090943	0.45692620	-0.44132447	0.33258566	0.55267066	0.10933822	0.26662061	0.54149568	0.24434562	0.19114460	-0.11588509	-0.66101730	0.41482583	0.75098246	-0.022561662	0.64196724	0.94451904	0.91121262	-0.51511204	1.0009698	0.42892146	0.90493047	-0.035972305	-0.046843603	0.13472983	-0.10888776	0.019212557	0.52691358	-0.53494161	0.15327594	-0.0092093218	-0.38916665	0.24197260	-0.048136011	0.57747412	-0.18688788	-0.54757017	0.61414695	-0.062061429	0.84419531	-0.60598516	0.19771276	-0.27296835	-0.46718261	-0.057139277	0.062907986	1.0441356	0.70069766	-0.31644696	-0.024685344	-0.49075106	0.021395380	-0.75419486	-0.14415759	0.43414688	-0.20003282	0.72484249	-0.21526286	-0.19220187	1.0160497	0.59109378	1.0259937	-0.86319727	-0.55080491	0.50378132	-0.32873869	-0.42645049	-0.24212742
-0.84507817	-0.17992151	0.29382983	-0.19098729	-0.16661081	-0.37502357	-0.19635646	-0.30200398	0.92455614	-0.35001016	-0.32421046	-0.027994921	-0.083801582	-0.044396665	0.18931021	0.44705436	-0.098675571	0.078732498	0.071245290	0.18540636	-0.46708012	-0.70306611	0.64646292	-0.57596338	-0.046165168	0.43709618	-0.21455105	-0.19960199	0.45164278	0.35240507	0.29777682	-0.056865402	-0.75663936	-0.033748008	-0.19872378	-0.55599707	0.82041979	-0.64783686	-0.93080544	0.28633979	0.33818230	0.58749336	-0.47328642	-0.50650203	0.75714076	0.020389462	-0.53803730	-0.059210535	-0.32098386	-0.064003237	0.41413379	-0.14103203	0.76204443	0.13784392	0.023268083	-0.51142401	-0.75567716	-0.23528962	0.26301631	0.22543222	-0.92975801	-0.69474381	1.1442071	0.50106514	0.92545491	0.65442055	1.0162016	-1.3379517	0.48967719	0.30115971	-0.032639548	-0.36948881	0.45296538	0.25391310	-0.84099936	0.12891354	0.52310884	-0.21948889	-0.86814302	-0.90329415
-0.023749819	-0.62090987	-0.48529953	0.24004065	0.30388308	-0.14847884	-0.78077620	-0.069803424	0.21565482	-0.59853256	0.53051478	0.044730898	-0.88169861	0.51349407	0.45185170	-0.0097933915	0.42542502	0.087960482	-1.3791754	0.52727765	-0.082300432	0.22824199	-0.33822605	0.0090798559	-0.28003404	-0.49200061	-0.68041956	-0.19958562	-0.10909241	1.2675458	0.10799470	0.39288312	-0.051775254	-0.63997865	0.48198080	-0.96043438	-0.54716557	0.021196818	0.026090242	0.35843396	0.12685964	-0.083762854	0.65586764	-0.051698722	0.086955056	-0.76634675	0.31479055	-0.27304375	0.58960301	-0.44616070	0.55044001	0.90378416	-0.061655495	0.076827079	-0.40191218	0.17261820	-0.29478303	-0.20335650	-1.3564597	-0.22805743	-0.68739152	0.14059702	-0.77613002	0.69363463	-0.087779254	0.20277601	-0.46544713	0.019596262	0.54597414	-0.81451261	0.91175073	0.41579059	-0.30030450	0.11473087	-0.26118675	-0.63091147	0.40206560	0.032006815	-0.33443931	-0.34547350
0.19711895	0.55501616	0.013740102	0.64524877	0.21366702	-0.75561965	0.25409567	-0.75642562	0.038625326	-0.30607602	0.32022795	0.24467935	0.10669138	-0.28823933	-0.15920983	-0.41221544	0.54985267	0.20815738	0.50487190	0.32086322	-0.59620863	0.21268427	-0.61969811	-0.32273299	0.28643110	0.22567242	0.40571123	-0.53339207	0.46066499	0.95087326	-0.48818871	0.40871146	-0.13144898	0.55928326	-0.89284420	0.67669642	-0.032620199	-0.35828337	-0.61309165	-0.078224078	0.19777818	-0.35549036	0.061224416	-0.039941214	-0.52480638	-0.34321910	0.69405359	-0.22580545	-0.29635224	-0.56759441	-0.25573245	0.47399220	-0.10643555	-0.88219255	-0.41831017	-0.55217391	-0.051258486	0.077997953	-0.10005670	-0.54149204	0.45373857	-0.55643511	-0.041711077	0.19157316	0.41806006	0.50292474	0.22747067	-0.27574515	-0.20326255	-0.81746978	-0.46068650	0.58078152	-0.70105577	0.76990241	-0.25494355	-0.47760180	-0.79186112	0.27910706	-0.34519279	0.19148505
0.50643772	-0.29132169	0.12740606	1.0986929	-0.31924158	-0.29262033	-0.49651590	-0.23112352	-0.81352353	-0.40977055	0.45759344	0.73894501	0.53797621	-0.21294463	-1.0404370	-0.42196384	-0.25153053	-0.80443996	0.34000495	0.39864007	1.2387998	-0.56131154	-0.045926135	0.68404210	0.49116951	0.74004197	-0.22887744	-1.4990867	-0.29443142	-0.83305579	0.70263958	0.064174928	0.017253639	-0.13614883	-0.31181008	-0.35047144	0.72278124	0.18545717	-0.72811049	0.30007693	-1.0443181	-0.50746197	0.80000097	-0.21357048	-0.23749295	1.3910587	-0.33578169	0.75017649	0.17138708	0.23183665	0.99682951	-0.69418705	0.22924826	-0.15609282	-0.28792548	-0.88387942	0.24309467	0.56722736	0.82036608	-0.20646212	-0.58262432	-0.00094173517	-0.20838355	-0.59740365	-0.017749898	0.077462375	-0.71012747	0.79420930	0.19409791	-0.013141467	0.44846928	-0.36458647	-0.19635917	-0.15493003	-0.34486985	1.0027093	-0.069648243	-1.1930546	0.46321234	0.17134331
-0.081816867	-0.36452839	-0.11075849	-0.58288276	0.039148860	-0.98816848	-0.40765744	0.39727759	0.19343528	0.55669653	0.19173990	0.79675591	0.64652669	-0.11059261	0.19799815	-0.23610753	-0.55172044	0.068753712	0.10504604	0.089251347	0.27576652	0.56033158	0.66624796	0.29975462	-0.056610677	0.19578506	-0.65414649	-0.98437530	0.62265188	-0.19585285	-0.16742770	1.2011138	-0.13283096	0.89730096	1.0293926	-0.054598596	-0.81862110	0.45299616	0.54743230	0.62271696	-0.75785255	-1.3169296	-0.092965409	0.34984976	0.97309959	0.19021536	-0.076613113	-0.14357394	0.58599973	-0.83589911	-0.42119783	-0.040518045	-0.15082851	0.68406796	-0.30414513	0.79975933	-0.36229733	1.2435429	0.73041499	0.28641105	-0.35262659	0.12940086	-0.68130350	0.23975135	-0.18404312	0.73391062	0.054714620	-0.81789213	-0.15225314	0.68632138	-0.51343077	0.11499019	0.56716728	-0.087040275	-1.1585112	-0.084528424	-0.43580988	0.77965081	-0.71116364	0.79559916
0.17495713	-0.26646104	-0.45171750	0.48107269	0.49864006	-0.35759407	-0.40084943	0.040455829	0.074783802	0.0079274587	-0.0071873236	0.20260885	-0.50662863	0.57425213	0.22807480	-0.57181555	-0.30226505	0.53108805	0.70280945	0.53222609	-0.83247209	-0.29717112	-0.40312231	-0.48603189	-0.058559574	-0.86851692	-0.23343632	0.81731647	-0.68259418	0.54810733	-0.78707159	-0.25958303	-0.33707672	0.99505836	1.0386474	0.69304097	0.47863042	-0.11919599	0.36228177	-0.045842160	-0.042157479	-0.24007434	-0.77644330	0.26003090	-0.30488062	-0.15381455	0.11863272	-0.049872249	-0.28154048	0.52311885	0.71780765	-0.65060502	-0.35602170	-0.28016734	0.37959138	-0.52102453	0.71253186	-0.65854925	-0.22538659	0.088931292	0.039528254	0.48341575	-0.67579341	-0.30978742	0.61638492	-0.92914987	-0.24470919	0.23613937	0.64905751	0.18844199	-0.45335281	-0.14034268	-0.17309193	0.027393054	-0.29638651	0.24247193	0.30883449	-0.11015379	0.37345824	0.37428448
